INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BRITANNIA,26-Nov-2015,2300,CE,0,0,0,714.85,740.6,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2350,CE,0,0,0,672.65,697.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2400,CE,0,0,0,631.55,655.4,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2450,CE,0,0,0,591.7,614.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2500,CE,0,0,0,553.15,574.8,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2550,CE,0,0,0,516.1,536.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2600,CE,0,0,0,480.35,499.65,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2650,CE,0,0,0,446.1,464.2,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2700,CE,0,0,0,413.3,430.15,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2750,CE,0,0,0,382.2,397.8,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2800,CE,0,0,0,352.65,367.1,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2850,CE,0,0,0,324.75,338,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2900,CE,0,0,0,298.45,310.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2950,CE,0,0,0,273.7,284.65,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3000,CE,0,0,0,250.5,260.35,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3050,CE,0,0,0,228.8,237.65,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3100,CE,0,0,0,208.6,216.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3150,CE,0,0,0,189.8,196.8,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3200,CE,0,0,0,172.4,178.55,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3250,CE,0,0,0,156.3,161.7,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3300,CE,0,0,0,141.45,146.1,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3350,CE,0,0,0,127.8,131.8,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3400,CE,0,0,0,115.45,118.7,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3450,CE,0,0,0,104,106.9,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3500,CE,0,0,0,93.6,95.95,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3550,CE,0,0,0,83.95,86.05,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3600,CE,0,0,0,75.3,76.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3650,CE,0,0,0,67.4,68.65,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3700,CE,0,0,0,60.25,61.25,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3750,CE,0,0,0,53.8,54.55,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3800,CE,0,0,0,48,48.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3850,CE,0,0,0,42.75,43.1,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3900,CE,0,0,0,38.05,38.2,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2050,PE,0,0,0,7.8,5.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2100,PE,0,0,0,10.4,7.95,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2150,PE,0,0,0,13.65,10.6,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2200,PE,0,0,0,17.65,13.95,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2250,PE,0,0,0,22.5,18,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2300,PE,0,0,0,28.25,22.95,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2350,PE,0,0,0,35.1,28.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2400,PE,0,0,0,43.05,35.8,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2450,PE,0,0,0,52.25,43.95,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2500,PE,0,0,0,62.7,53.35,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2550,PE,0,0,0,74.7,64.05,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2600,PE,0,0,0,87.95,76.3,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2650,PE,0,0,0,102.75,89.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2700,PE,0,0,0,119,104.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2750,PE,0,0,0,136.9,121.55,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2800,PE,0,0,0,156.45,139.9,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2850,PE,0,0,0,177.55,159.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2900,PE,0,0,0,200.3,181.4,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,2950,PE,0,0,0,224.55,204.6,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3000,PE,0,0,0,250.4,229.35,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3050,PE,0,0,0,277.75,255.7,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3100,PE,0,0,0,306.6,283.55,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3150,PE,0,0,0,336.85,312.9,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3200,PE,0,0,0,368.45,343.7,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3250,PE,0,0,0,401.4,375.9,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3300,PE,0,0,0,435.6,409.4,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3350,PE,0,0,0,471,444.15,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3400,PE,0,0,0,507.65,480.05,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3450,PE,0,0,0,545.3,517.25,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3500,PE,0,0,0,583.9,555.4,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3550,PE,0,0,0,623.3,594.5,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3600,PE,0,0,0,663.65,634.4,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3650,PE,0,0,0,704.8,675.25,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3700,PE,0,0,0,746.7,716.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3750,PE,0,0,0,789.3,759.2,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3800,PE,0,0,0,832.5,802.25,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3850,PE,0,0,0,876.3,845.85,0,0,0,0,28-AUG-2015,
OPTSTK,BRITANNIA,26-Nov-2015,3900,PE,0,0,0,920.6,890,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,85,CE,0,0,0,81.6,61.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,90,CE,0,0,0,79.55,56.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,95,CE,0,0,0,74.6,51.45,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,100,CE,0,0,0,84.15,46.7,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,105,CE,0,0,0,26.75,42.1,0,0,2000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,110,CE,0,0,0,19.1,37.65,0,0,1000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,115,CE,36,36,36,36,36,1,1.51,1000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,120,CE,29.55,29.8,29.55,29.75,29.75,4,5.98,7000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,125,CE,0,0,0,13.05,25.7,0,0,7000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,130,CE,20.55,20.95,16.15,17.55,17.55,37,55.18,44000,-5000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,135,CE,17,17,11.95,11.95,11.95,5,7.49,19000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,140,CE,12.5,14.5,9.05,11.05,11.05,133,202.89,88000,-1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,145,CE,10.4,11.85,6.8,7.75,7.75,111,171.24,51000,9000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,150,CE,5.3,9.35,4.95,5.7,5.7,720,1132.81,314000,114000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,155,CE,6.15,7,3.35,4.05,4.05,101,161.6,39000,39000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,160,CE,4.5,5.25,2.3,2.65,2.65,664,1087.69,310000,221000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,165,CE,3.9,3.9,1.65,1.9,1.9,45,75.52,13000,11000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,170,CE,2.25,2.6,1.05,1.2,1.2,330,567.65,235000,211000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,175,CE,1.2,1.25,0.9,0.9,0.9,8,14.09,9000,7000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,180,CE,1.1,1.45,0.55,0.55,0.55,46,83.24,48000,31000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,185,CE,0.5,0.55,0.45,0.55,0.55,6,11.12,13000,4000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,190,CE,0,0,0,0.5,2.35,0,0,7000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,195,CE,0.05,0.05,0.05,0.05,0.05,1,1.95,1000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,200,CE,0.55,0.55,0.25,0.35,0.35,8,16.03,9000,6000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,205,CE,0,0,0,11.7,1.2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,210,CE,0,0,0,10.15,0.95,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,215,CE,0,0,0,8.75,0.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,220,CE,0,0,0,7.55,0.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,225,CE,0,0,0,6.45,0.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,230,CE,0,0,0,5.5,0.4,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,235,CE,0,0,0,4.7,0.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,240,CE,0,0,0,4,0.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,245,CE,0,0,0,3.4,0.2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,250,CE,0,0,0,2.85,0.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,255,CE,0,0,0,2.4,0.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,260,CE,0,0,0,2.05,0.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,265,CE,0,0,0,1.7,0.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,270,CE,0,0,0,1.45,0.05,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,85,PE,0,0,0,0.05,0.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,90,PE,0,0,0,0.05,0.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,95,PE,0,0,0,0.05,0.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,100,PE,0,0,0,0.05,0.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,105,PE,0,0,0,0.1,0.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,110,PE,0.8,0.8,0.55,0.8,0.8,10,11.06,18000,8000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,115,PE,1.4,1.4,0.75,0.75,0.75,21,24.33,22000,2000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,120,PE,2,2.1,1.05,1.35,1.35,75,90.98,72000,18000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,125,PE,2,2.5,1.4,1.8,1.8,62,78.61,40000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,130,PE,2.5,3.3,1.95,2.8,2.8,210,278.25,174000,66000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,135,PE,3.1,4.6,3.05,3.95,3.95,61,84.63,51000,15000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,140,PE,4.5,6.85,4.25,5.7,5.7,325,472.03,155000,116000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,145,PE,8,9,6,8.15,8.15,90,137.4,27000,21000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,150,PE,9,12.45,8.55,10.55,10.55,131,209.45,52000,20000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,155,PE,14.75,14.75,14.75,14.75,14.75,1,1.69,2000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,160,PE,15,17.1,15,17.1,17.1,6,10.54,36000,-2000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,165,PE,19.45,19.45,19.45,19.45,19.45,1,1.84,1000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,170,PE,0,0,0,31,28.9,0,0,21000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,175,PE,0,0,0,46.5,32.85,0,0,2000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,180,PE,0,0,0,53.25,37,0,0,1000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,185,PE,0,0,0,44.85,41.3,0,0,17000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,190,PE,0,0,0,33,45.7,0,0,7000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,195,PE,49.95,49.95,49.95,49.95,49.95,1,2.44,4000,1000,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,200,PE,0,0,0,47.9,54.8,0,0,2000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,205,PE,0,0,0,24.7,59.45,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,210,PE,0,0,0,28.05,64.2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,215,PE,0,0,0,31.55,68.95,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,220,PE,0,0,0,86.05,73.75,0,0,22000,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,225,PE,0,0,0,39.05,78.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,230,PE,0,0,0,43,83.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,235,PE,0,0,0,47.1,88.4,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,240,PE,0,0,0,51.3,93.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,245,PE,0,0,0,55.6,98.2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,250,PE,0,0,0,59.95,103.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,255,PE,0,0,0,64.4,108.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,260,PE,0,0,0,68.95,113.05,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,265,PE,0,0,0,73.5,118,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,24-Sep-2015,270,PE,0,0,0,78.15,122.95,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,85,CE,0,0,0,82.85,62.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,90,CE,0,0,0,80.75,58.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,95,CE,0,0,0,75.85,53.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,100,CE,0,0,0,71,49.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,105,CE,0,0,0,66.2,45.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,110,CE,0,0,0,61.45,41.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,115,CE,0,0,0,56.75,38.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,120,CE,0,0,0,52.15,34.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,125,CE,0,0,0,47.65,31.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,130,CE,0,0,0,43.35,28.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,135,CE,0,0,0,39.2,25.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,140,CE,0,0,0,35.25,23.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,145,CE,0,0,0,31.55,21,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,150,CE,0,0,0,28.05,18.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,155,CE,0,0,0,24.85,16.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,160,CE,0,0,0,21.85,15.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,165,CE,0,0,0,19.15,13.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,170,CE,0,0,0,16.7,12.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,175,CE,0,0,0,14.45,10.8,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,180,CE,0,0,0,12.5,9.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,185,CE,0,0,0,10.75,8.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,190,CE,0,0,0,9.2,7.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,195,CE,0,0,0,7.8,6.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,200,CE,0,0,0,6.65,6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,205,CE,0,0,0,5.65,5.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,210,CE,0,0,0,4.75,4.7,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,215,CE,0,0,0,4,4.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,220,CE,0,0,0,3.35,3.7,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,225,CE,0,0,0,2.8,3.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,230,CE,0,0,0,2.35,2.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,235,CE,0,0,0,1.95,2.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,240,CE,0,0,0,1.6,2.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,245,CE,0,0,0,1.35,2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,250,CE,0,0,0,1.1,1.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,85,PE,0,0,0,0.05,0.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,90,PE,0,0,0,0.05,1.35,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,95,PE,0,0,0,0.05,1.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,100,PE,0,0,0,0.1,2.65,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,105,PE,0,0,0,0.2,3.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,110,PE,0,0,0,0.35,4.7,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,115,PE,0,0,0,0.55,6.05,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,120,PE,0,0,0,0.85,7.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,125,PE,0,0,0,1.3,9.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,130,PE,0,0,0,1.85,11.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,135,PE,0,0,0,2.65,13.45,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,140,PE,0,0,0,3.6,15.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,145,PE,0,0,0,4.8,18.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,150,PE,0,0,0,6.2,21.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,155,PE,0,0,0,7.85,24.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,160,PE,0,0,0,9.8,27.45,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,165,PE,0,0,0,12,30.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,170,PE,0,0,0,14.4,34.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,175,PE,0,0,0,17.1,37.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,180,PE,0,0,0,20,41.65,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,185,PE,0,0,0,23.15,45.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,190,PE,0,0,0,26.55,49.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,195,PE,0,0,0,30.05,53.6,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,200,PE,0,0,0,33.8,57.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,205,PE,0,0,0,37.7,62,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,210,PE,0,0,0,41.7,66.35,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,215,PE,0,0,0,45.85,70.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,220,PE,0,0,0,50.1,75.2,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,225,PE,0,0,0,54.45,79.7,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,230,PE,0,0,0,58.9,84.25,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,235,PE,0,0,0,63.4,88.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,240,PE,0,0,0,68,93.5,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,245,PE,0,0,0,72.6,98.15,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,29-Oct-2015,250,PE,0,0,0,77.3,102.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,85,CE,0,0,0,58.2,64.1,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,90,CE,0,0,0,54.15,59.9,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,95,CE,0,0,0,50.25,55.85,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,100,CE,0,0,0,46.55,51.95,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,105,CE,0,0,0,43.05,48.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,110,CE,0,0,0,39.7,44.75,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,115,CE,0,0,0,36.55,41.45,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,120,CE,0,0,0,33.65,38.3,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,125,CE,0,0,0,30.9,35.35,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,130,CE,0,0,0,28.35,32.55,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,135,CE,0,0,0,25.95,30,0,0,0,0,28-AUG-2015,
OPTSTK,CAIRN,26-Nov-2015,140,CE,0,0,0,23.75,27.6,0,0,0,0,28-AUG-2015,
